3 16666 49998
2 3954 284.671 357.517
0 3955 269.758 299.608
1 3955 268.071 292.018
2 3955 272.378 282.041
0 3956 211.877 289.935
1 3956 213.624  297.26
2 3956 209.375 305.344
0 3957 298.694 365.173
1 3957 300.033 370.713
2 3957 296.631 377.624
0 3958 424.813 235.888
1 3958 424.285 236.091
2 3958 422.884 238.787
0 3959  267.86 299.122
1 3959 266.182 291.564
2 3959 270.477 281.602
0 3960  370.65 306.995
1 3960 369.135 299.375
2 3960 372.912 290.718
0 3961 507.834 292.217
1 3961 507.234 285.987
2 3961 507.801 281.225
0 3962  224.43 366.074
1 3962  225.57 372.444
2 3962 220.829 379.837
0 3963 218.334 242.481
1 3963  218.22 240.857
2 3963 220.187 237.588
0 3964 228.686 366.149
1 3964 228.311 365.541
2 3964 227.652 363.914
0 3965 191.035  345.07
1 3965 191.388 347.439
2 3965 188.754 349.236
0 3966 356.935 218.749
1 3966 352.475 202.086
2 3966 361.675 183.173
0 3967 196.861 292.867
1 3967  196.99 292.603
2 3967 196.972 290.846
0 3968 300.481 312.939
1 3968 299.323 307.587
2 3968 302.224 300.786
0 3969 402.226 325.954
1 3969 402.302 323.746
2 3969 402.946  322.06
0 3970 473.787  310.01
1 3970  473.61 305.303
2 3970 474.402 301.614
0 3971 170.529 283.265
1 3971 171.886 287.753
2 3971 169.103 291.606
0 3972 381.022 314.736
1 3972 381.858 316.948
2 3972 380.226 320.685
0 3973 251.059 364.776
1 3973 252.569 372.293
2 3973 247.559 381.385
0 3974 388.511 325.935
1 3974 389.375 327.595
2 3974 388.043 330.627
0 3975 393.646   279.1
1 3975 390.992 267.473
2 3975 396.589 254.542
0 3976 283.057 381.013
1 3976 283.802 384.418
2 3976 281.432 388.427
0 3977 187.556 328.863
1 3977 189.018 335.724
2 3977  184.01 343.181
0 3978 193.841 361.901
1 3978 194.698 367.231
2 3978 190.106 372.997
0 3979  570.93 218.029
1 3979 567.864 207.833
2 3979  567.19 201.063
0 3980 476.009 295.639
1 3980 475.779 291.763
2 3980  475.89 289.385
0 3981 198.102 362.796
1 3981  199.15 368.996
2 3981 194.113 375.937
0 3982 310.787 340.245
1 3982  312.34 346.574
2 3982  308.61 354.644
0 3983 401.781 296.232
1 3983 402.253 297.274
2 3983 400.97 299.98
0 3984 451.855 223.223
1 3984 450.755 221.915
2 3984 449.478 223.432
0 3985 293.739 359.753
1 3985 295.293   366.4
2 3985 291.242 374.704
0 3986 189.219 360.814
1 3986 189.889 365.276
2 3986 185.739 369.866
0 3987 424.056 333.231
1 3987 424.441 331.258
2 3987 424.814 330.028
0 3988 201.411 364.066
1 3988 202.471 370.332
2 3988 197.436 377.394
0 3989 384.138 258.061
1 3989 384.544 261.031
2 3989 382.397 266.222
0 3990 329.825 287.273
1 3990 331.277 293.895
2 3990 327.57 302.68
0 3991 481.615 217.723
1 3991 476.418  199.26
2 3991 483.222 180.802
0 3992 211.048 309.104
1 3992  210.56 306.622
2 3992 211.608  302.29
0 3993 526.559 273.582
1 3993 524.507 262.359
2 3993 526.82 252.18
0 3994 311.288 291.978
1 3994 312.694  298.36
2 3994 309.163 306.584
0 3995 139.703 278.187
1 3995  141.65 284.258
2 3995 137.742 289.638
0 3996 297.038 378.987
1 3996 297.783 381.912
2 3996 295.824 385.405
0 3997  467.59 223.427
1 3997 462.536 205.046
2 3997 469.778 186.267
0 3998  536.45 237.212
1 3998 532.526 221.684
2 3998 536.145 207.368
0 3999 203.407 250.067
1 3999 203.818 250.405
2 3999 204.474 249.347
0 4000 270.555 283.086
1 4000  268.61 274.404
2 4000 273.733 263.142
0 4001 391.062 331.891
1 4001 391.048 329.361
2 4001 392.003 327.073
0 4002 153.014 278.768
1 4002 154.895 284.993
2 4002 151.033 290.769
0 4003 183.705 250.891
1 4003 184.822 253.766
2 4003 183.934 255.562
0 4004   168.1 353.655
1 4004 169.042 359.142
2 4004 164.025 364.826
0 4005 227.474 364.782
1 4005 228.493 370.514
2 4005  224.18 377.097
0 4006 420.614 209.171
1 4006 415.194 190.048
2 4006 424.201  169.68
0 4007 200.521 366.718
1 4007 200.831 369.657
2 4007  197.68 372.394
0 4008 562.746 175.475
1 4008 559.118  168.45
2 4008 556.602 166.328
0 4009 208.129 364.696
1 4009 209.166 370.794
2 4009 204.335 377.695
0 4010 179.974  327.76
1 4010 180.257 329.107
2 4010 178.388 329.367
0 4011 417.355 338.395
1 4011  417.78 336.573
2 4011 418.195 335.393
0 4012 443.355 249.003
1 4012 439.274 232.754
2 4012 446.206 215.542
0 4013 163.448 334.741
1 4013 164.238 338.596
2 4013 160.493  341.96
0 4014 233.425 366.829
1 4014 234.597 373.206
2 4014  229.98 380.684
0 4015 255.626 367.432
1 4015 256.917 373.905
2 4015 252.542 381.685
0 4016 240.764 172.701
1 4016 239.565 167.445
2 4016 245.218 160.167
0 4017 173.841 306.602
1 4017 174.612 309.309
2 4017 172.332 311.105
0 4018 207.107 290.512
1 4018 206.866 288.694
2 4018 207.864 285.106
0 4019 276.505 165.529
1 4019 274.657  159.53
2 4019 280.359 152.204
0 4020 454.444 254.979
1 4020 453.769 252.902
2 4020  452.99 253.062
0 4021 461.907 229.359
1 4021  461.1 228.77
2 4021 459.205 231.258
0 4022 445.968 323.261
1 4022 446.057 319.779
2 4022 446.843  317.05
0 4023 411.385 326.265
1 4023 411.309 323.088
2 4023 412.388 320.287
0 4024 395.973 211.653
1 4024 390.758 192.855
2 4024 400.251 172.302
0 4025 466.211 298.997
1 4025 464.991 290.883
2 4025 467.562 283.068
0 4026 168.504 258.465
1 4026 169.938 262.438
2 4026  168.12 265.418
0 4027 524.108 92.2679
1 4027  516.28 77.6188
2 4027 519.078  67.632
0 4028 185.027 343.297
1 4028 185.454  345.94
2 4028 182.599  348.02
0 4029 259.288 367.092
1 4029 260.563 373.399
2 4029  256.33 380.989
0 4030 272.399 334.267
1 4030 274.095 341.937
2 4030 269.445 351.345
0 4031 260.378 355.398
1 4031 261.947 362.854
2 4031 257.151 371.918
0 4032 281.642  295.83
1 4032 283.335 303.495
2 4032 279.077 312.951
0 4033 304.369  372.28
1 4033 305.616  377.22
2 4033 302.591 383.389
0 4034 198.079 319.958
1 4034 197.947 319.272
2 4034 197.637 317.101
0 4035 359.359 272.972
1 4035 360.281 277.593
2 4035 357.509 284.352
0 4036 220.574 303.498
1 4036 219.882 300.071
2 4036 221.637 294.656
0 4037 442.83  324.4
1 4037 442.897 320.866
2 4037 443.769 318.018
0 4038 534.256  272.16
1 4038  533.18 265.004
2 4038 533.161 259.938
0 4039 539.457 264.327
1 4039 537.004 251.994
2 4039 539.328 240.906
0 4040  187.44 335.742
1 4040 187.616 336.945
2 4040 185.779 337.147
0 4041 457.699 92.1782
1 4041 450.604 77.7311
2 4041 456.444 66.0731
0 4042 369.663 312.262
1 4042  370.56 315.097
2 4042 368.662   319.5
0 4043 189.178 342.448
1 4043  190.51 349.221
2 4043 185.323 356.682
0 4044 188.86 242.16
1 4044 189.821 244.336
2 4044 189.595 245.293
0 4045 297.524 121.392
1 4045 294.078 111.186
2 4045 302.748 99.6353
0 4046 236.463 366.518
1 4046 237.609 372.713
2 4046 233.144 379.977
0 4047   229.8 307.121
1 4047 228.366  300.47
2 4047 231.959 291.099
0 4048 341.986 272.728
1 4048 342.885 277.306
2 4048   340.3 283.755
0 4049 282.818 314.998
1 4049 281.465 308.856
2 4049 284.803 300.816
0 4050 248.436 356.183
1 4050 247.642 353.142
2 4050 248.701 348.554
0 4051 212.488 365.091
1 4051 213.559 371.304
2 4051  208.73 378.392
0 4052 191.427 285.876
1 4052 191.872 286.764
2 4052 191.301 286.362
0 4053 196.395 363.998
1 4053 197.476 370.414
2 4053 192.265 377.629
0 4054 290.393 350.772
1 4054 292.016 357.817
2 4054 287.745 366.607
0 4055 306.371 297.819
1 4055 308.104 305.578
2 4055 303.772 315.471
0 4056  384.34 251.002
1 4056 384.419 252.912
2 4056 382.856 256.855
0 4057 567.458 246.564
1 4057 565.337 236.891
2 4057 565.033 229.954
0 4058 317.992 287.549
1 4058  319.43 294.144
2 4058 315.789 302.734
0 4059 222.569 225.851
1 4059 222.765 225.707
2 4059 224.271 224.326
0 4060 438.316 325.682
1 4060 438.409 322.344
2 4060 439.253  319.67
0 4061 232.851 294.787
1 4061  231.83 289.881
2 4061 234.636 282.765
0 4062 184.544 332.941
1 4062 184.765 334.227
2 4062 182.891 334.491
0 4063 215.351 365.558
1 4063 215.302  366.62
2 4063 213.495 367.038
0 4064 403.757 347.201
1 4064 404.271 345.869
2 4064 404.623 345.059
0 4065 164.197 336.579
1 4065 164.929 340.263
2 4065 161.258 343.429
0 4066 444.855 167.213
1 4066  438.6 148.45
2 4066  446.75 129.895
0 4067  388.74 357.642
1 4067 389.369 356.987
2 4067 389.533 356.777
0 4068 177.61  294.2
1 4068 178.434 296.777
2 4068 176.565 298.374
0 4069 306.617 233.913
1 4069 303.454 221.254
2 4069 311.149 206.031
0 4070 228.958 246.637
1 4070 228.384   243.3
2 4070 231.217 238.091
0 4071 195.423 362.875
1 4071 196.548  369.46
2 4071 191.238 376.882
0 4072 168.246 340.624
1 4072 168.864 343.991
2 4072 165.362  346.82
0 4073 354.795 367.525
1 4073 355.153 366.735
2 4073 355.513  365.96
0 4074 392.363  91.521
1 4074 386.272  77.803
2 4074 394.439 65.1206
0 4075 189.112 276.241
1 4075 189.717 277.558
2 4075 189.109 277.616
0 4076 404.575 226.181
1 4076 399.642 207.769
2 4076 408.663 187.607
0 4077 208.545 364.681
1 4077 209.626 370.978
2 4077 204.687  378.14
0 4078 329.121 354.031
1 4078 330.394 358.455
2 4078 327.776 364.218
0 4079  183.53 350.684
1 4079 184.118 354.374
2 4079 180.492 357.843
0 4080 166.038 247.283
1 4080 167.291 249.988
2 4080 166.531 251.247
0 4081 342.931 291.817
1 4081 340.745 282.081
2 4081 345.945 270.549
0 4082 419.753 287.619
1 4082 417.412 276.527
2 4082  422.32 264.538
0 4083 180.199 312.804
1 4083  180.58 314.043
2 4083 179.095 314.078
0 4084 547.209 244.773
1 4084 543.795 230.344
2 4084 546.591 217.358
0 4085 344.346 108.379
1 4085 339.791 97.0864
2 4085 348.014 85.6513
0 4086 214.995 364.122
1 4086 216.119 370.503
2 4086 211.245 377.826
0 4087 271.108 366.208
1 4087 272.111 370.987
2 4087 268.884  376.69
0 4088 204.574 249.886
1 4088 204.918 249.952
2 4088 205.736 248.574
0 4089     235 363.114
1 4089 234.544  361.96
2 4089 234.311 359.678
0 4090 139.534 277.142
1 4090 141.489 283.194
2 4090 137.622 288.536
0 4091 225.981 287.204
1 4091 225.127 282.865
2 4091  227.72 276.364
0 4092 329.621 269.311
1 4092 326.413 255.747
2 4092 333.968 239.489
0 4093 157.876 268.125
1 4093 159.524 273.022
2 4093 156.802 277.083
0 4094 330.257 352.172
1 4094 331.561 356.731
2 4094 328.869 362.685
0 4095  177.56 253.294
1 4095 178.797 256.552
2 4095 177.594 258.741
0 4096 326.298 285.956
1 4096 327.672 292.279
2 4096 324.156 300.644
0 4097 212.797 367.402
1 4097 214.011  374.34
2 4097 208.737 382.389
0 4098 436.697 302.962
1 4098 435.358 294.886
2 4098 438.493 286.631
0 4099 404.028 315.532
1 4099 403.469 311.005
2 4099 405.267 306.554
0 4100 284.738 351.262
1 4100 286.381 358.522
2 4100 281.945  367.54
0 4101 199.165 364.403
1 4101 199.598 367.827
2 4101 196.173 371.174
0 4102 311.909 358.179
1 4102 313.271 363.467
2 4102 310.103 370.175
0 4103 532.804 140.361
1 4103 526.763 127.368
2 4103 528.347 118.367
0 4104 223.798 190.984
1 4104 223.242 187.515
2 4104 227.562 182.025
0 4105 204.914 346.605
1 4105 206.284  353.65
2 4105 201.113 361.643
0 4106 336.833 108.552
1 4106 332.227 96.5328
2 4106 341.079 84.0354
0 4107 262.089 364.536
1 4107 263.529 371.487
2 4107 258.978 379.931
0 4108 340.051 271.017
1 4108 336.941 257.883
2 4108 344.125 242.313
0 4109 248.177 307.342
1 4109 250.213 316.533
2 4109 244.834 327.543
0 4110 199.851 298.631
1 4110 201.759 306.706
2 4110 196.799 315.644
0 4111  334.31 315.468
1 4111 335.568 320.456
2 4111 332.647 327.142
0 4112 373.692 270.471
1 4112 374.528 274.753
2 4112 371.789  281.32
0 4113   361.7 293.843
1 4113 362.551 297.307
2 4113 360.353 302.525
0 4114 188.777 319.895
1 4114 188.888 320.242
2 4114 187.875 319.279
0 4115 287.028 366.718
1 4115 288.403  372.76
2 4115 284.617 380.227
0 4116 310.022 290.425
1 4116 307.584 279.676
2 4116 313.607 266.393
0 4117 181.175 282.389
1 4117 181.952 284.462
2 4117 180.698 285.395
0 4118 189.807 236.845
1 4118 190.628 238.316
2 4118  190.96 238.383
0 4119 397.609 182.257
1 4119 392.158 164.489
2 4119 401.227 145.707
0 4120 216.117 365.477
1 4120  217.23 371.836
2 4120  212.37 379.147
0 4121 204.477 363.968
1 4121 205.078 368.091
2 4121 201.344 372.387
0 4122 331.454 292.917
1 4122 329.302 283.354
2 4122 334.501 271.855
0 4123 517.827   274.4
1 4123 515.784 263.388
2 4123 518.255 253.306
0 4124 418.427 336.649
1 4124 418.908 335.122
2 4124 419.137 334.347
0 4125 430.361 336.063
1 4125  431.07 335.101
2 4125 430.872 335.175
0 4126 551.078 252.508
1 4126 548.174 239.263
2 4126 550.366 227.573
0 4127 365.071 324.119
1 4127 366.105 327.233
2 4127 364.111 331.853
0 4128 319.564 355.183
1 4128 321.004 360.625
2 4128 317.787 367.605
0 4129 288.147 162.538
1 4129 286.035 156.079
2 4129 291.849 148.489
0 4130 388.847 326.775
1 4130 388.653 323.743
2 4130 389.863 320.852
0 4131 272.743 376.641
1 4131 273.347 379.685
2 4131 271.079 383.153
0 4132 263.362 299.184
1 4132 265.156 307.267
2 4132 260.585 317.025
0 4133 192.999 319.545
1 4133 193.017 319.491
2 4133 192.292 318.065
0 4134 437.884 324.757
1 4134 437.951 321.384
2 4134 438.808 318.674
0 4135 186.582 331.293
1 4135 186.748 332.281
2 4135 185.109 332.173
0 4136 458.336 250.463
1 4136 454.365 234.465
2 4136 460.785 217.805
0 4137 434.088 327.102
1 4137 434.324 324.459
2 4137  434.87 322.586
0 4138   408.5 344.692
1 4138 409.034 343.377
2 4138 409.318 342.666
0 4139 526.608 269.488
1 4139  524.32 257.675
2 4139 526.864 246.876
0 4140 534.735 182.477
1 4140 531.528 176.345
2 4140 529.786 174.497
0 4141 398.232 317.103
1 4141 398.884 317.964
2 4141 397.851 320.186
0 4142 228.612 340.377
1 4142 228.699 341.255
2 4142 227.483 341.495
0 4143 303.904 292.754
1 4143 305.347 299.312
2 4143  301.73 307.658
0 4144 238.272 210.082
1 4144 237.975 208.389
2 4144 240.663 205.382
0 4145 299.523 297.795
1 4145 297.354 288.116
2 4145  302.78 275.959
0 4146 321.105 94.5235
1 4146 316.458 82.0613
2 4146 326.372 68.7566
0 4147  475.76 302.242
1 4147 474.915 295.189
2 4147 476.782 288.759
0 4148 166.502 332.961
1 4148 167.809 339.148
2 4148 162.782 345.546
0 4149 328.617 250.308
1 4149 324.908 235.129
2 4149 333.515 217.073
0 4150 198.487 363.988
1 4150  199.49 370.021
2 4150  194.54 376.753
0 4151 219.429 366.756
1 4151 220.008 370.668
2 4151 216.602 374.826
0 4152 169.325 286.099
1 4152 171.219 293.126
2 4152  166.86 300.221
0 4153 173.841 355.913
1 4153 174.828 361.702
2 4153 169.701  367.85
0 4154 559.477 152.897
1 4154 554.583 143.496
2 4154 553.198  139.05
0 4155 252.841 238.527
1 4155 251.487  232.42
2 4155 255.961 224.214
0 4156   309.7 296.735
1 4156 309.164 294.357
2 4156 310.486 291.511
0 4157 215.461 264.279
1 4157 215.248 262.338
2 4157 216.901 258.665
0 4158 328.637 288.669
1 4158 326.093  277.49
2 4158 332.227 263.974
0 4159 454.586 226.516
1 4159 453.622 225.514
2 4159 452.124 227.406
0 4160  352.67 291.931
1 4160 353.601  295.92
2 4160 351.187 301.688
0 4161 168.318 317.534
1 4161 169.136 320.806
2 4161 166.199 323.337
0 4162 350.946 159.413
1 4162 346.115 144.142
2 4162 355.401 127.554
0 4163 415.692 246.115
1 4163 415.569 247.395
2 4163 413.794 251.136
0 4164 169.891  329.92
1 4164 171.257 336.269
2 4164 166.257 342.884
0 4165 220.136 211.505
1 4165 220.088 210.123
2 4165 222.684 207.138
0 4166 416.028 266.186
1 4166 412.631 251.876
2 4166 419.226 236.225
0 4167 276.958 294.984
1 4167 275.085 286.607
2 4167 279.877 275.767
0 4168  184.62 362.094
1 4168 185.554 367.861
2 4168 180.535 374.121
0 4169 231.732 360.459
1 4169 232.476 364.756
2 4169 229.096 369.496
0 4170 443.193  321.81
1 4170 443.396 319.022
2 4170 443.836  317.15
0 4171 475.826 131.845
1 4171 469.162 115.733
2 4171 474.841 101.816
0 4172  370.92 364.966
1 4172 371.746 365.667
2 4172 371.275  366.96
0 4173 491.307 254.752
1 4173 487.766 239.817
2 4173 492.755 224.956
0 4174 183.964 297.925
1 4174 184.428 299.098
2 4174 183.354 299.016
0 4175 204.212 300.615
1 4175 203.987 299.047
2 4175 204.617 295.765
0 4176 191.531 229.798
1 4176 192.212 230.586
2 4176 193.139 229.798
0 4177 222.824 281.876
1 4177 222.112 278.058
2 4177 224.497 272.164
0 4178 205.757 362.393
1 4178 207.015 369.454
2 4178 201.616 377.576
0 4179 261.801 365.807
1 4179 263.214 372.661
2 4179 258.708 380.979
0 4180 478.769 308.537
1 4180 478.524  303.47
2 4180 479.387 299.427
0 4181 257.263 362.233
1 4181 258.123 366.632
2 4181 254.986 371.725
0 4182 192.295 360.614
1 4182 193.154 365.911
2 4182 188.574 371.614
0 4183 435.352 259.852
1 4183 431.733 244.854
2 4183 438.249 228.812
0 4184 225.601 366.245
1 4184 226.745 372.621
2 4184 222.018 380.031
0 4185 340.962 342.374
1 4185 342.276 346.849
2 4185 339.631 352.838
0 4186 221.871 365.612
1 4186 222.956 371.762
2 4186 218.308 378.845
0 4187 496.762 291.451
1 4187 496.308 286.293
2 4187 496.571 282.705
0 4188 180.613 360.979
1 4188 181.497 366.497
2 4188 176.566  372.39
0 4189 192.015 294.966
1 4189 193.928 302.842
2 4189 189.087 311.399
0 4190 193.146  362.58
1 4190 193.679 366.455
2 4190 189.914 370.326
0 4191 211.763 303.198
1 4191 211.279 300.613
2 4191   212.5 296.148
0 4192 278.837 303.619
1 4192 280.738 312.177
2 4192 275.892 322.743
0 4193  333.94 343.676
1 4193 335.313 348.581
2 4193 332.426 355.046
0 4194 461.392 284.502
1 4194 461.131  281.78
2 4194 460.799 280.803
0 4195   197.4 269.155
1 4195 197.747 269.354
2 4195 198.002 268.097
0 4196  507.94 287.916
1 4196 506.545 278.676
2 4196 508.591 270.306
0 4197 470.228 265.969
1 4197 469.551 262.739
2 4197 469.104 261.571
0 4198 263.864 299.458
1 4198 262.273 292.273
2 4198 266.355 282.721
0 4199  363.99 201.849
1 4199 359.161 184.634
2 4199 368.656 165.444
0 4200 404.464 348.887
1 4200 405.058 347.805
2 4200 405.288   347.3
0 4201 562.821 174.408
1 4201 557.788 161.603
2 4201 558.179 152.697
0 4202 232.636 349.911
1 4202 234.128 357.358
2 4202 229.064 366.146
0 4203 329.933 379.991
1 4203 330.945 382.886
2 4203 329.251 386.577
0 4204 265.224 228.752
1 4204   263.4 221.025
2 4204 268.882 211.085
0 4205 227.158 293.089
1 4205 228.927 300.773
2 4205 224.511 309.533
0 4206 459.247 153.002
1 4206 452.723 134.811
2 4206 460.087 117.582
0 4207 181.721 234.427
1 4207 182.589 235.716
2 4207 183.086 235.396
0 4208 214.846 364.418
1 4208 214.723 365.112
2 4208 213.135 365.046
0 4209 208.248 335.188
1 4209  209.71 342.285
2 4209 204.736 350.308
0 4210 225.328 301.896
1 4210 227.315 310.686
2 4210 222.095 320.879
0 4211 210.136 261.262
1 4211 210.114 259.999
2 4211 211.437 257.081
0 4212  276.86 344.395
1 4212 278.551  352.01
2 4212 273.892 361.406
0 4213 398.403 332.461
1 4213 398.511 330.208
2 4213 399.264 328.345
0 4214 586.821 132.792
1 4214 580.671 121.193
2 4214 578.894 115.387
0 4215 284.282 296.718
1 4215 286.054 304.727
2 4215 281.596 314.653
0 4216 316.754 301.467
1 4216 318.116  307.44
2 4216 314.741 315.198
0 4217  156.73 270.063
1 4217 158.472 275.425
2 4217 155.409 280.077
0 4218 270.709 317.563
1 4218  270.89 318.379
2 4218 270.258 319.001
0 4219 364.194 287.297
1 4219 361.831 276.805
2 4219  367.23 264.706
0 4220  192.71 334.447
1 4220 192.805 335.247
2 4220 191.299 334.981
0 4221 306.347 308.107
1 4221 307.769  314.32
2 4221 304.233 322.241
0 4222 184.198 312.879
1 4222 184.549 314.035
2 4222 183.157 314.016
0 4223 203.024 300.321
1 4223 202.846 298.944
2 4223 203.363 295.887
0 4224 215.412 362.526
1 4224 216.203 367.329
2 4224 212.269 372.595
0 4225 310.485  231.82
1 4225 307.149 218.544
2 4225  315.16 202.661
0 4226 214.14 301.37
1 4226 216.107 309.957
2 4226 210.924  319.75
0 4227 310.755 229.195
1 4227 307.467 216.226
2 4227 315.339 200.747
0 4228 208.659 296.236
1 4228 210.556 304.329
2 4228 205.713 313.387
0 4229 170.239 279.932
1 4229  172.03 286.295
2 4229 168.232 292.503
0 4230  183.43 252.361
1 4230 184.619 255.585
2 4230 183.486 257.825
0 4231 560.768 248.898
1 4231 557.908 236.003
2 4231 559.516 225.003
0 4232 195.999 360.241
1 4232 197.213 367.124
2 4232 191.78 374.92
0 4233 491.938 125.222
1 4233 485.203 110.059
2 4233 489.717 97.8182
0 4234 163.081 284.516
1 4234 164.968 291.289
2 4234 160.733 297.959
0 4235 259.673 242.684
1 4235 258.034 235.466
2 4235 263.014     226
0 4236 285.952 281.456
1 4236 283.683 271.489
2 4236 289.488 258.871
0 4237 274.801 195.399
1 4237 272.904 188.319
2 4237 278.576 179.511
0 4238  344.41 297.955
1 4238 345.473 302.421
2 4238 342.837 308.647
0 4239 416.392 253.787
1 4239 416.593 255.968
2 4239 414.334 260.749
0 4240 221.316 208.373
1 4240 221.149 206.503
2 4240 224.099 202.938
0 4241 335.589  348.87
1 4241 336.925 353.468
2 4241 334.217 359.536
0 4242 301.847 226.754
1 4242 298.847 214.903
2 4242 306.256 200.635
0 4243 417.824 62.7004
1 4243 410.176 46.5352
2 4243 419.075 32.2811
0 4244 268.281  268.32
1 4244  266.25 259.323
2 4244 271.764 247.697
0 4245 549.676 190.424
1 4245 546.908 185.165
2 4245 544.205 184.502
0 4246 209.988 325.657
1 4246 209.663 324.317
2 4246 209.753  321.47
0 4247 384.192 290.237
1 4247 384.784 292.411
2 4247 383.073 296.347
0 4248 334.519 280.498
1 4248 335.703   286.1
2 4248 332.567 293.693
0 4249 251.401 365.912
1 4249  252.59 371.987
2 4249   248.4 379.212
0 4250 371.176 311.036
1 4250 371.683 312.166
2 4250 370.702  314.45
0 4251 311.046  192.73
1 4251 308.088 182.483
2 4251  314.99 170.635
0 4252 199.594 290.702
1 4252 199.66 290.15
2 4252 199.875 288.058
0 4253 192.303 343.989
1 4253 192.616 346.131
2 4253 190.152 347.641
0 4254 263.162 159.506
1 4254 261.328  152.97
2 4254 267.713 144.708
0 4255 219.217 371.068
1 4255 219.171 372.258
2 4255 217.284 372.894
0 4256 310.575 295.009
1 4256  312.24 302.492
2 4256 308.075 312.092
0 4257 231.326 366.817
1 4257 232.512 373.294
2 4257 227.806 380.885
0 4258 213.284 366.662
1 4258  213.23 367.762
2 4258 211.355 368.217
0 4259 328.154 375.965
1 4259 329.272 379.447
2 4259 327.227 383.901
0 4260 351.502 217.565
1 4260 347.003 200.671
2 4260 356.453  181.38
0 4261 446.341 318.919
1 4261 446.178 314.612
2 4261  447.34 310.924
0 4262 435.429 254.735
1 4262 431.573 239.079
2 4262 438.412 222.332
0 4263 160.954 281.953
1 4263 162.834 288.535
2 4263 158.758 294.909
0 4264 229.886 366.772
1 4264 231.101  373.41
2 4264 226.282 381.198
0 4265 185.209 324.016
1 4265 185.454 325.092
2 4265  183.89 325.042
0 4266 229.859 362.415
1 4266 230.726 367.357
2 4266 226.929 372.923
0 4267 440.862 324.077
1 4267 440.973 320.826
2 4267 441.717 318.314
0 4268 310.479 357.626
1 4268 311.913 363.279
2 4268 308.533 370.447
0 4269 249.81 296.03
1 4269 251.575 303.919
2 4269 247.107 313.248
0 4270 197.361 315.389
1 4270 197.253 314.669
2 4270 197.042 312.427
0 4271 294.309 296.149
1 4271 295.996 303.773
2 4271 291.763 313.341
0 4272 163.397 281.477
1 4272 164.833 286.067
2 4272 161.968 289.934
0 4273 203.787 364.508
1 4273 204.014 366.943
2 4273 201.241 369.042
0 4274 202.996 318.415
1 4274 202.783 317.353
2 4274 202.771 314.754
0 4275 174.815 319.548
1 4275 176.335 326.213
2 4275 171.451 333.203
0 4276 183.641  338.13
1 4276  183.98 340.161
2 4276 181.559 341.406
0 4277 187.147  341.31
1 4277 188.481 348.045
2 4277 183.303 355.429
0 4278 183.077 344.893
1 4278 184.333 351.415
2 4278 179.147 358.513
0 4279 495.939 211.176
1 4279 494.284 208.519
2 4279 492.368 209.449
0 4280 240.985 367.076
1 4280 242.237 373.678
2 4280 237.597 381.507
0 4281  306.51 314.715
1 4281 305.508  309.99
2 4281 308.039 304.048
0 4282 281.668 300.766
1 4282 283.481 308.936
2 4282 278.888 319.038
0 4283 290.927 287.066
1 4283 292.398 293.827
2 4283 288.739 302.258
0 4284 426.959 300.522
1 4284 425.418 291.971
2 4284 428.942 283.028
0 4285 228.991 362.316
1 4285  229.84 367.183
2 4285 226.074 372.645
0 4286 188.428  304.95
1 4286 188.755 305.794
2 4286 187.759 305.389
0 4287 280.342 352.592
1 4287 281.986 359.956
2 4287  277.45 369.069
0 4288 222.607 300.194
1 4288 224.546 308.714
2 4288 219.491  318.52
0 4289 362.324 341.476
1 4289 363.426 344.413
2 4289 361.603 348.659
0 4290 220.307 208.701
1 4290 220.175 206.941
2 4290  223.06 203.492
0 4291 484.204 305.846
1 4291 483.961 300.804
2 4291 484.661 296.914
0 4292 184.882 319.361
1 4292  186.43 326.252
2 4292 181.559 333.644
0 4293 576.255  151.86
1 4293 571.284 142.403
2 4293 569.135 138.324
0 4294  189.99 339.612
1 4294 190.216 341.192
2 4294 188.123 341.931
0 4295 167.954 348.332
1 4295 168.857 353.381
2 4295 164.202 358.449
0 4296 300.433 303.605
1 4296 301.354 307.679
2 4296 299.047 312.823
0 4297 214.633 277.516
1 4297 214.281 275.107
2 4297  215.92 270.856
0 4298 262.601 366.072
1 4298 264.021 372.945
2 4298 259.512 381.295
0 4299 198.902 246.192
1 4299 199.876  248.88
2 4299 199.263 250.672
0 4300  420.61 37.1518
1 4300 412.021 19.7053
2 4300 421.924 4.56126
0 4301 339.375 345.221
1 4301 340.696 349.713
2 4301 338.045 355.695
0 4302 200.161 327.195
1 4302 201.699 334.393
2 4302 196.697 342.408
0 4303 515.022 250.401
1 4303  511.49 235.517
2 4303 515.68 221.25
0 4304  492.65 215.294
1 4304 491.186  213.05
2 4304 489.187 214.342
0 4305 184.158 248.277
1 4305 185.235 250.928
2 4305 184.552 252.434
0 4306  208.46 290.367
1 4306 208.193  288.45
2 4306 209.258 284.755
0 4307 365.121  286.69
1 4307 365.882 290.002
2 4307 363.743 295.124
0 4308 469.005 290.441
1 4308 468.762 287.127
2 4308 468.654 285.433
0 4309 209.268  365.82
1 4309 209.357 367.598
2 4309 207.036 368.896
0 4310 203.619 327.508
1 4310 205.149 334.689
2 4310 200.196 342.722
0 4311 180.041 349.538
1 4311 180.674 353.395
2 4311 176.912  357.04
0 4312 163.124 329.193
1 4312 163.91 332.77
2 4312 160.448 335.725
